date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:10:56	173662/173662	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:10:52%20GMT	http://www.good-buckle.com/pd73384267.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pd73384267.html	(from http://www.good-buckle.com/pl0663296.html)
19:10:58	172038/172038	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:10:54%20GMT	http://www.good-buckle.com/pd79484267.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pd79484267.html	(from http://www.good-buckle.com/pl0663296.html)
19:11:00	172107/172107	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:10:56%20GMT	http://www.good-buckle.com/pd6044960.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pd6044960.html	(from http://www.good-buckle.com/pl0663296.html)
19:11:02	172629/172629	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:10:58%20GMT	http://www.good-buckle.com/pd78384267.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pd78384267.html	(from http://www.good-buckle.com/pl0663296.html)
19:11:04	172057/172057	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:11:00%20GMT	http://www.good-buckle.com/pd6734960.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pd6734960.html	(from http://www.good-buckle.com/pl0663296.html)
19:11:06	173690/173690	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:11:02%20GMT	http://www.good-buckle.com/pd77384267.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pd77384267.html	(from http://www.good-buckle.com/pl0663296.html)
19:11:08	172000/172000	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:11:04%20GMT	http://www.good-buckle.com/pd6534960.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pd6534960.html	(from http://www.good-buckle.com/pl0663296.html)
19:11:10	107530/107530	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:11:06%20GMT	http://www.good-buckle.com/pl0663296-p2.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pl0663296-p2.html	(from http://www.good-buckle.com/pl0663296.html)
19:11:12	176334/176334	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:11:08%20GMT	http://www.good-buckle.com/pd75284267.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pd75284267.html	(from http://www.good-buckle.com/pl0563296.html)
19:11:14	176572/176572	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:11:10%20GMT	http://www.good-buckle.com/pd79284267.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pd79284267.html	(from http://www.good-buckle.com/pl0563296.html)
19:11:16	174555/174555	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:11:12%20GMT	http://www.good-buckle.com/pd72284267.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pd72284267.html	(from http://www.good-buckle.com/pl0563296.html)
19:11:18	111722/111722	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:11:14%20GMT	http://www.good-buckle.com/pl0563296-p2.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pl0563296-p2.html	(from http://www.good-buckle.com/pl0563296.html)
19:11:20	171676/171676	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:11:16%20GMT	http://www.good-buckle.com/pd70584267.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pd70584267.html	(from http://www.good-buckle.com/pl0263296.html)
19:11:22	167458/167458	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:11:18%20GMT	http://www.good-buckle.com/pd6283960.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pd6283960.html	(from http://www.good-buckle.com/pl0063296.html)
19:11:24	167566/167566	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:11:20%20GMT	http://www.good-buckle.com/pd6934960.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pd6934960.html	(from http://www.good-buckle.com/pl0063296.html)
19:11:26	171948/171948	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:11:22%20GMT	http://www.good-buckle.com/pd73184267.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pd73184267.html	(from http://www.good-buckle.com/pl0963296.html)
19:11:28	171948/171948	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:11:24%20GMT	http://www.good-buckle.com/pd72184267.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pd72184267.html	(from http://www.good-buckle.com/pl0963296.html)
19:11:30	171980/171980	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:11:26%20GMT	http://www.good-buckle.com/pd6614960.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pd6614960.html	(from http://www.good-buckle.com/pl0963296.html)
19:11:32	171577/171577	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:11:28%20GMT	http://www.good-buckle.com/pd76184267.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pd76184267.html	(from http://www.good-buckle.com/pl0963296.html)
19:11:34	170386/170386	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:11:30%20GMT	http://www.good-buckle.com/pd6024960.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pd6024960.html	(from http://www.good-buckle.com/pl0963296.html)
19:11:36	130776/130776	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:11:32%20GMT	http://www.good-buckle.com/pl0860400-p2.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pl0860400-p2.html	(from http://www.good-buckle.com/pl0860400.html)
19:11:38	130563/130563	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:11:34%20GMT	http://www.good-buckle.com/pl0860400-p3.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pl0860400-p3.html	(from http://www.good-buckle.com/pl0860400.html)
19:11:40	130986/130986	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:11:36%20GMT	http://www.good-buckle.com/pl0860400-p4.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pl0860400-p4.html	(from http://www.good-buckle.com/pl0860400.html)
19:11:42	111837/111837	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:11:38%20GMT	http://www.good-buckle.com/pl0860400-p11.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pl0860400-p11.html	(from http://www.good-buckle.com/pl0860400.html)
19:11:44	130988/130988	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:11:40%20GMT	http://www.good-buckle.com/pl0750400-p2.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pl0750400-p2.html	(from http://www.good-buckle.com/pl0750400.html)
19:11:46	126995/126995	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:11:42%20GMT	http://www.good-buckle.com/pl0750400-p3.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pl0750400-p3.html	(from http://www.good-buckle.com/pl0750400.html)
19:11:48	131392/131392	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:11:44%20GMT	http://www.good-buckle.com/pl0650400-p2.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pl0650400-p2.html	(from http://www.good-buckle.com/pl0650400.html)
19:11:50	116289/116289	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:11:46%20GMT	http://www.good-buckle.com/pl0650400-p3.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pl0650400-p3.html	(from http://www.good-buckle.com/pl0650400.html)
19:11:52	130791/130791	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:11:48%20GMT	http://www.good-buckle.com/pl0550400-p2.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pl0550400-p2.html	(from http://www.good-buckle.com/pl0550400.html)
19:11:54	130648/130648	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:11:50%20GMT	http://www.good-buckle.com/pl0550400-p3.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pl0550400-p3.html	(from http://www.good-buckle.com/pl0550400.html)
19:11:56	130996/130996	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:11:52%20GMT	http://www.good-buckle.com/pl0550400-p4.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pl0550400-p4.html	(from http://www.good-buckle.com/pl0550400.html)
19:11:58	116361/116361	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:11:54%20GMT	http://www.good-buckle.com/pl0550400-p6.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pl0550400-p6.html	(from http://www.good-buckle.com/pl0550400.html)
19:12:00	118083/118083	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:11:56%20GMT	http://www.good-buckle.com/pl0450400-p2.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pl0450400-p2.html	(from http://www.good-buckle.com/pl0450400.html)
19:12:02	112032/112032	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:11:58%20GMT	http://www.good-buckle.com/pl0350400-p2.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pl0350400-p2.html	(from http://www.good-buckle.com/pl0350400.html)
19:12:04	109588/109588	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:12:00%20GMT	http://www.good-buckle.com/pl0250400-p2.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pl0250400-p2.html	(from http://www.good-buckle.com/pl0250400.html)
19:12:06	114148/114148	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:12:02%20GMT	http://www.good-buckle.com/pl0050400-p2.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pl0050400-p2.html	(from http://www.good-buckle.com/pl0050400.html)
19:12:08	176546/176546	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:12:04%20GMT	http://www.good-buckle.com/pd6224960.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pd6224960.html	(from http://www.good-buckle.com/pd76995267.html)
19:12:10	130715/130715	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:12:06%20GMT	http://www.good-buckle.com/products-p5.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/products-p5.html	(from http://www.good-buckle.com/products-p4.html)
19:12:12	130739/130739	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:12:08%20GMT	http://www.good-buckle.com/products-p10.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/products-p10.html	(from http://www.good-buckle.com/products-p27.html)
19:12:14	130969/130969	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:12:10%20GMT	http://www.good-buckle.com/products-p8.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/products-p8.html	(from http://www.good-buckle.com/products-p27.html)
19:12:16	130479/130479	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:12:12%20GMT	http://www.good-buckle.com/products-p9.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/products-p9.html	(from http://www.good-buckle.com/products-p27.html)
19:12:18	159900/159900	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:12:14%20GMT	http://www.good-buckle.com/pd6944960.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pd6944960.html	(from http://www.good-buckle.com/products-p11.html)
19:12:20	131236/131236	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:12:16%20GMT	http://www.good-buckle.com/pl0702955-p5.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pl0702955-p5.html	(from http://www.good-buckle.com/pl0702955-p4.html)
19:12:22	131697/131697	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:12:18%20GMT	http://www.good-buckle.com/pl0702955-p10.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pl0702955-p10.html	(from http://www.good-buckle.com/pl0702955-p11.html)
19:12:25	130965/130965	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:12:20%20GMT	http://www.good-buckle.com/pl0702955-p8.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pl0702955-p8.html	(from http://www.good-buckle.com/pl0702955-p11.html)
19:12:28	131500/131500	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:12:22%20GMT	http://www.good-buckle.com/pl0702955-p9.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pl0702955-p9.html	(from http://www.good-buckle.com/pl0702955-p11.html)
19:12:30	130465/130465	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:12:26%20GMT	http://www.good-buckle.com/pl0812955-p5.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pl0812955-p5.html	(from http://www.good-buckle.com/pl0812955-p4.html)
19:12:32	131008/131008	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:12:28%20GMT	http://www.good-buckle.com/pl0812955-p10.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pl0812955-p10.html	(from http://www.good-buckle.com/pl0812955-p11.html)
19:12:34	131255/131255	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:12:30%20GMT	http://www.good-buckle.com/pl0812955-p8.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pl0812955-p8.html	(from http://www.good-buckle.com/pl0812955-p11.html)
19:12:36	131253/131253	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:12:32%20GMT	http://www.good-buckle.com/pl0812955-p9.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pl0812955-p9.html	(from http://www.good-buckle.com/pl0812955-p11.html)
19:12:38	131119/131119	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:12:34%20GMT	http://www.good-buckle.com/pl0860400-p5.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pl0860400-p5.html	(from http://www.good-buckle.com/pl0860400-p4.html)
19:12:40	131216/131216	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:12:36%20GMT	http://www.good-buckle.com/pl0860400-p10.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pl0860400-p10.html	(from http://www.good-buckle.com/pl0860400-p11.html)
19:12:42	130592/130592	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:12:38%20GMT	http://www.good-buckle.com/pl0860400-p8.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pl0860400-p8.html	(from http://www.good-buckle.com/pl0860400-p11.html)
19:12:44	131062/131062	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:12:40%20GMT	http://www.good-buckle.com/pl0860400-p9.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pl0860400-p9.html	(from http://www.good-buckle.com/pl0860400-p11.html)
19:12:46	131449/131449	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:12:42%20GMT	http://www.good-buckle.com/pl0550400-p5.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pl0550400-p5.html	(from http://www.good-buckle.com/pl0550400-p4.html)
19:12:48	130493/130493	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:12:44%20GMT	http://www.good-buckle.com/products-p6.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/products-p6.html	(from http://www.good-buckle.com/products-p5.html)
19:12:50	130477/130477	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:12:46%20GMT	http://www.good-buckle.com/products-p7.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/products-p7.html	(from http://www.good-buckle.com/products-p8.html)
19:12:52	130886/130886	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:12:48%20GMT	http://www.good-buckle.com/pl0702955-p6.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pl0702955-p6.html	(from http://www.good-buckle.com/pl0702955-p5.html)
19:12:54	131095/131095	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:12:50%20GMT	http://www.good-buckle.com/pl0702955-p7.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pl0702955-p7.html	(from http://www.good-buckle.com/pl0702955-p8.html)
19:12:56	130646/130646	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:12:52%20GMT	http://www.good-buckle.com/pl0812955-p6.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pl0812955-p6.html	(from http://www.good-buckle.com/pl0812955-p5.html)
19:12:58	130682/130682	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:12:54%20GMT	http://www.good-buckle.com/pl0812955-p7.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pl0812955-p7.html	(from http://www.good-buckle.com/pl0812955-p8.html)
19:13:00	130498/130498	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:12:56%20GMT	http://www.good-buckle.com/pl0860400-p6.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pl0860400-p6.html	(from http://www.good-buckle.com/pl0860400-p5.html)
19:13:02	130662/130662	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2011:12:58%20GMT	http://www.good-buckle.com/pl0860400-p7.html	/Users/longhui/Desktop/myweb/www.good-buckle.com/pl0860400-p7.html	(from http://www.good-buckle.com/pl0860400-p8.html)
